rank,name,导演,编剧,主演,类型:,官方网站:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.241,谍影重重2 The Bourne Supremacy,保罗·格林格拉斯,罗伯特·陆德伦、托尼·吉尔罗伊,马特·达蒙、布莱恩·考克斯、琼·艾伦、卡尔·厄本、弗朗卡·波滕特、朱丽娅·斯蒂尔斯、加布里埃尔·曼、马尔顿·索克斯、汤姆·加洛普、约翰·贝德福德·劳埃德、伊桑·桑德勒、米歇尔·莫纳汉、卡瑞尔·罗登、托马斯·阿拉纳、奥莎娜·阿金什那、Yevgeni Sitokhin、蒂姆·格里芬、肖恩·史密斯、马克西姆·科瓦莱夫斯基、帕特里克·克劳利、乔恩·科林·巴克利、谢恩·辛努特科、Claudio Maniscalco、Dirk Schoedon、伊万·舍甫多夫、丹尼斯·布尔加兹列夫、尼克·怀尔德、维克多·埃菲尔、埃莱娜·卡多纳、克里斯·库珀,动作、悬疑、惊悚,,,,2004-11-14(中国大陆)、2004-07-15(洛杉矶首映)、2004-07-23(美国),108分钟,,,"['\n                                \u3000\u3000经过上一集的腥风血雨之后，伯恩（马特·达蒙 饰）和女朋友玛丽（弗兰卡·泼坦特 饰）隐居在印度偏僻的海边小镇，想忘记以前的生活。一天，神秘组织的杀手来到小镇，打破了伯恩二人世界的宁静，女友玛丽在逃亡途中被枪杀。\n                                    ', '\n                                \u3000\u3000为了查出真相，伯恩重新开始战斗，他发现以前工作的中情局开始重新寻找他，自己被卷入了一场刺杀活动中，被人诬陷破坏了中情局的一次情报交易，杀害特工。伯恩别无选择，他只能找到冒充自己的人，才能洗刷清白，为女友报仇。\n                        ']",['8.7'],['375856'],46.7%,42.8%,9.9%,0.5%,0.1%
