rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.104,被嫌弃的松子的一生 嫌われ松子の一生,中岛哲也,中岛哲也、山田宗树,中谷美纪、永山瑛太、香川照之、市川实日子、伊势谷友介、柄本明、黑泽明日香、荒川良良、柴崎幸、土屋安娜、奥之矢佳奈、谷原章介、武田真治、片平渚、宫藤官九郎、角野卓造、田中要次、木村凯拉、谷中敦、剧团一人,剧情、歌舞,,,2006-05-27(日本),130 分钟,,,"['\n                                \u3000\u3000有一天父亲（香川照之饰）突然来找阿笙（瑛太饰），告诉他有个素未谋面的姑姑死了，叫他去收拾下姑姑的房子。在河边的破烂小屋里，阿笙渐渐开始了解父亲口中的姑姑，到底有着怎样的一生。\n                                    ', '\n                                \u3000\u3000小时候的姑姑川尻松子（中谷美纪饰）经常做着白雪公主似的美梦，她后来成为一名安分的中学教师，却因百口莫辩的误会被辞退了，之后和一作家同居，作家却因为太爱她而选择自杀，死前留下遗言：生而为人对不起。这件事对松子打击极大；之后与该作家的事业敌人同居直至，又忍受不住去找对方妻子的诱惑，结果惨遭抛弃；又是当上浴室女郎，甚至还杀人入狱，然而不管有意无意，她从不放弃生活的希望。不管生活再怎样破碎，她仍然本能地生存下去，这生存本身，足以打动任何人，包括阿笙。\n                        ']",['8.8'],['740546'],55.2%,33.9%,9.2%,1.1%,0.5%
