rank,name,导演,编剧,主演,类型:,官方网站:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.138,一个叫欧维的男人决定去死 En man som heter Ove,汉内斯·赫尔姆,汉内斯·赫尔姆、弗雷德里克·巴克曼,罗夫·拉斯加德、巴哈·帕斯、托比亚斯·阿姆博瑞、菲利普·伯格、安娜-莱娜·布伦丁、博瑞·伦贝里、埃达·英格薇、弗雷德里克·埃弗斯、玛德琳·雅各布松、查特里娜·拉松、杰克尔·法尔斯特伦,剧情,,,,2015-12-25(瑞典),116分钟,,,"['\n                                \u3000\u3000欧维（罗夫·拉斯加德 Rolf Lassgård 饰）是一个刻板而又固执的老头，他的妻子半年前死于疾病，留他一人生活在这个混乱不堪的世界之中。每天早晨，欧维都会定时在社区里进行巡视，确认所有的车辆都停在应停的位置，呵斥违反规定私自驶入社区的车辆，赶走四处乱转破坏环境的猫狗，在社区居民眼里，欧维是“来自地狱的恶邻”，可每个人都明白，这其实是欧维对于社区爱之深刻的表现。\n                                    ', '\n                                \u3000\u3000某一日，欧维遭到了上司的解雇，离开了恪守了几十年的工作岗位，心灰意冷对现世了无牵挂的欧维决定自杀。然而，就在这个节骨眼上，一位名为帕维娜（巴哈·帕斯 Bahar Pars 饰）的女子和丈夫带着两个孩子搬到了欧维的隔壁，成为了欧维自杀计划的绊脚石。\n                        ']",['8.9'],['524303'],54.3%,37.6%,7.5%,0.5%,0.1%
