rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,官方小站:,summary,rating,votes,5星,4星,3星,2星,1星
No.233,火星救援 The Martian,雷德利·斯科特,德鲁·戈达德、安迪·威尔,马特·达蒙、杰西卡·查斯坦、克里斯汀·韦格、杰夫·丹尼尔斯、迈克尔·佩纳、凯特·玛拉、肖恩·宾、塞巴斯蒂安·斯坦、唐纳德·格洛弗、切瓦特·埃加福、阿卡塞尔·亨涅、陈数、高雄、王汉斌、麦肯兹·戴维斯、娜奥米·斯科特、丽丽·博尔丹、布莱恩·卡斯佩,剧情、科幻、冒险,,,2015-11-25(中国大陆)、2015-10-02(美国),142分钟,,,,"['\n                                \u3000\u3000载人航天宇宙飞船阿瑞斯3号成功抵达火星，谁知一场破坏力极其巨大的风暴向宇航员们袭来，阿瑞斯3号被迫中断任务，紧急返航。撤离途中，宇航员马克·沃特尼（马特·达蒙 Matt Damon 饰）被飞船上吹落的零件击中，由于生还希望渺茫，队友们只得匆匆返航，并向世人宣告他已牺牲的事实。出乎意料的是，马克以极低的概率活了下来。他躲进驻火星的航天基地疗伤。下一次火星任务要等到四年后，而基地内的补给仅够他维持31天。短暂的绝望后，马克决定利用有限的食物，在这颗空无一人的星球上种植作物，寻找一线生机。与此同时，地球方面也很快发现马克生还的事实，他们想尽办法部署营救计划。孤军奋战的马克，能否等到救援队伍的到来？\n                                    ', '\n                                \u3000\u3000影片改编自安迪·威尔的同名科幻小说。\n                        ']",['8.5'],['784224'],39.7%,48.2%,11.3%,0.6%,0.2%
