rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.140,小森林 冬春篇 リトル・フォレスト 冬・春,森淳一,森淳一、五十岚大介,桥本爱、三浦贵大、松冈茉优、温水洋一、桐岛加恋,剧情,,,2015-02-14(日本),120分钟,,,"['\n                                \u3000\u3000于无法融入喧嚣吵闹的大城市，平凡女孩市子（桥本爱 饰）选择回到自幼生长的老家——位于日本东北地区的小森村。这里没有过多时尚文明的色彩，当地人过着日出而作日落而息的传统生活，他们靠天吃饭，靠着双手经营人生。生活虽不富裕，心中则是满满的充实和欢喜。受妈妈（桐島かれん 饰） 影响，市子似乎对亲手制作各种美味而廉价的料理有着格外浓厚的兴趣。妈妈失踪已经很久，对料理的回忆与再现成为母女间别具特色的交流方式。更何况还有取自大自然的各种食材，又怎能暴殄天物浪费了大好的韶光？在好友纪子（松冈茉优 饰）和裕太（三浦贵大 饰）的陪伴下，市子静静地走过了春夏秋冬……\n                                    ', '\n                                \u3000\u3000本片根据漫画家五十岚大介的原作改编。\n                        ']",['9.0'],['400360'],60.3%,32.0%,7.0%,0.5%,0.2%
