rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.20,大话西游之大圣娶亲 西遊記大結局之仙履奇緣,刘镇伟,刘镇伟、吴承恩,周星驰、吴孟达、朱茵、蔡少芬、蓝洁瑛、莫文蔚、罗家英、刘镇伟、陆树铭、李健仁,喜剧、爱情、奇幻、古装,,,2014-10-24(中国大陆)、2017-04-13(中国大陆重映)、1995-02-04(中国香港),95分钟,,,"['\n                                \u3000\u3000至尊宝（周星驰 饰）被月光宝盒带回到五百年前，遇见紫霞仙子（朱茵 饰），被对方打上烙印成为对方的人，并发觉自己已变成孙悟空。\n                                    ', '\n                                \u3000\u3000紫霞与青霞（朱茵 饰）本是如来佛祖座前日月神灯的灯芯（白天是紫霞，晚上是青霞），二人虽然同一肉身却仇恨颇深，因此紫霞立下誓言，谁能拔出她手中的紫青宝剑，谁就是她的意中人。紫青宝剑被至尊宝于不经意间拔出，紫霞决定以身相许，却遭一心记挂白晶晶（莫文蔚 饰）的至尊宝拒绝。后牛魔王救下迷失在沙漠中的紫霞，并逼紫霞与他成婚，关键时刻，至尊宝现身。\n                        ']",['9.2'],['1618336'],66.9%,26.3%,5.9%,0.5%,0.3%
