rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.58,天堂电影院 Nuovo Cinema Paradiso,朱塞佩·托纳多雷,朱塞佩·托纳多雷、瓦娜·波利,菲利普·努瓦雷、萨瓦特利·卡西欧、雅克·贝汉、马克·莱昂纳蒂、莱奥波多·特里耶斯泰、安东内拉·阿蒂利、恩佐·卡拉瓦勒、艾萨·丹尼埃利、里奥·故罗塔、普佩拉·玛奇奥、阿格妮丝·那诺、塔诺·希玛罗萨、尼古拉·迪·平托、罗伯塔·蕾娜、尼诺·戴罗佐、玛丽娜·朱迪切、比阿特丽斯·帕姆、布丽吉特·佛西、朱塞佩·托纳多雷,剧情、爱情,,,2021-06-11(中国大陆)、1988-11-17(意大利),155分钟,,,"['\n                            ', '\n                            ', '\n                        ']",['9.2'],['710311'],66.2%,27.9%,5.4%,0.4%,0.1%
