rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.96,红辣椒 パプリカ,今敏,水上清资、今敏、筒井康隆,林原惠美、江守彻、堀胜之祐、古谷彻、大塚明夫、山寺宏一、田中秀幸、兴梠里美、岩田光央、爱河里花子、川濑晶子、太田真一郎、福松进纱、胜杏里、宫下荣治、三户耕三、今敏、筒井康隆,科幻、动画、悬疑、惊悚,,,2006-09-02(威尼斯电影节)、2006-11-25(日本),90 分钟,,,"['\n                                \u3000\u3000近未来，为了治疗现代人类越来越多、越来越严重的精神疾病，位于东京的精神医疗综合研究所开发出一种可以反映他人梦境的机器。通过微型DC的帮助，梦境在显示器上呈现出来，更方便找到一个人焦虑的症结。\n                                    ', '\n                                \u3000\u3000某日，三台微型DC失窃，与之相关的研究人员的梦境接连被人侵入，随后受到严重伤害。美女医疗师千叶敦子另一个身份是梦境侦探“红辣椒”，她能够与患者同步体验梦境。为避免盗贼利用微型DC进一步作恶，她不得不潜入受害者的梦中寻找恐怖分子，一场充满奇幻和惊险的争斗旋即展开……\n                                    ', '\n                                \u3000\u3000本片入围2006年威尼斯电影节主竞赛单元，荣获2007年葡萄牙奇幻电影节影评人选择奖、2006年蒙特利尔电影节大众选择奖。\n                        ']",['9.1'],['520002'],61.8%,30.1%,7.0%,0.7%,0.3%
