rank,name,导演,编剧,主演,类型:,官方网站:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.236,哈利·波特与凤凰社 Harry Potter and the Order of the Phoenix,大卫·叶茨,迈克尔·戈登伯格、J·K·罗琳,丹尼尔·雷德克里夫、艾玛·沃森、鲁伯特·格林特、加里·奥德曼、拉尔夫·费因斯、玛吉·史密斯、迈克尔·刚本、艾伦·瑞克曼、艾玛·汤普森、艾美达·斯丹顿、詹森·艾萨克、汤姆·费尔顿、海伦娜·伯翰·卡特、邦妮·怀特、朱丽·沃特斯、梁佩诗、布莱丹·格里森、罗彼·考特拉尼、伊文娜·林奇,奇幻、冒险,,,,2007-08-10(中国大陆)、2024-11-08(中国大陆重映)、2007-07-11(美国),138分钟,,,"['\n                                \u3000\u3000逃过摄魂怪的追杀，通过魔法部的审查，哈利（丹尼尔·雷德克里夫）终于回到美丽的霍格沃兹。然而这个学期并不轻松，他不仅要完成魔法等级考试，还要应对夜晚的噩梦和黑魔法防御课老师乌姆里奇的打压。在好友的支持下，哈利秘密组建了邓不利多军团，与大家一起练习黑魔法防御术。\n                                    ', '\n                                \u3000\u3000噩梦中，哈利总是以伏地魔的视角出现，似乎他们之间有着某种神秘的联系。在邓不利多（迈克尔·刚本）的指示下，哈利向斯内普教授（阿伦·瑞克曼）学习封闭术，却鲜有成效。终于在一次噩梦的诱使下，哈利偏执的赶往魔法部营救小天狼星，却不想陷入伏地魔的圈套，引发凤凰社与食死徒之间的正面冲突。在混战中，小天狼星（加里·奥德曼）不幸遇难。\n                                    ', '\n                                \u3000\u3000究竟哈利与伏地魔（拉尔夫·费因斯）之间有着怎样的联系？在悲恸中，邓不利多为哈利揭开谜底，哈利还有更长、更艰难的路要走……\n                        ']",['8.5'],['628015'],43.8%,40.7%,14.3%,1.0%,0.2%
