rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.229,彗星来的那一夜 Coherence,詹姆斯·沃德·布柯特,詹姆斯·沃德·布柯特、亚历克斯·马努吉安,艾米丽·芭尔多尼、莫瑞·史特林、尼古拉斯·布兰登、劳伦·斯卡法莉娅、伊丽莎白·格瑞斯、雨果·阿姆斯特朗、亚历克斯·马努吉安、劳伦·马赫,科幻、悬疑、惊悚,,,2013-09-19(奇幻电影节)、2014-08-06(美国),89分钟,,,"['\n                                \u3000\u3000在一个静得有些诡异阴森的夜晚，年轻女子艾米丽（艾米丽·芭尔多尼 Emily Baldoni 饰）驱车来到朋友家参加聚会。此前她一边开车一边和男友打电话，然而通话突然中断，她的手机屏也莫名其妙出现裂痕。这一事件让艾米丽的心中升起隐隐不安，因为当晚一颗彗星刚好接近地球，一个 很久之前听过的传说使她对彗星的到来有着不祥的预感。稍后，朋友们落座，大家彼此交谈，叙说近况，虽然言语中有着许多莫名其妙、蹊跷反常的线索，然而均被一带而过。突然间，灯光尽灭。当光明重新来临时，众人发现附近只有一户人家还在亮灯，而亮灯人家里坐着的竟是……\n                                    ', '\n                                \u3000\u3000本片荣获2014年阿姆斯特丹奇幻电影节黑郁金香奖。\n                        ']",['8.6'],['635597'],43.6%,43.0%,11.9%,1.2%,0.4%
