rank,name,导演,编剧,主演,类型:,官方网站:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.60,辩护人 변호인,杨宇硕,杨宇硕、尹贤浩,宋康昊、金英爱、吴达洙、郭度沅、任时完、宋永彰、郑元中、赵敏基、李杭娜、李星民、车光洙、韩基重、沈熙燮、赵莞基、李姃垠,剧情,,,,2013-12-18(韩国),127分钟,,,"['\n                                \u3000\u30001978年，只有高中学历的宋佑硕（宋康昊 饰）通过多年的艰苦努力，终于通过司法考试，并在成为法官后很快转行成为一名律师。他敏锐地从最新政策中嗅到商机，以不动产代书业务起家。虽然被同行讥讽为随时随地派发名片的夜店小弟，但佑硕不以为忤，一步一步朝着心中的目标迈进。他依靠赚来的钱让妻儿过上富足的生活，也还了七年前在饭店大婶那里欠下的良心债。进入20世纪80年代，韩国民主化斗争愈演愈烈。佑硕全然不管窗外事，关起门来继续赚钱。然而社会的巨变已经不容他置身事外，饭店大婶的儿子朴镇宇因从属的釜山读书联合会被控为左翼社团而遭到逮捕，更受到残酷的虐待和不公的指控。\n                                    ', '\n                                \u3000\u3000虽然爱钱却更重感情的佑硕，就这样走上了为民主辩护的道路……\n                        ']",['9.2'],['626629'],66.5%,28.7%,4.5%,0.3%,0.1%
