rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.211,芙蓉镇,谢晋,阿城、谢晋,刘晓庆、姜文、郑在石、张光北、徐松子、祝士彬、刘利年,剧情、爱情,,,1987-03-05(中国大陆上海首映),164 分钟,,,"['\n                            ', '\n                            ', '\n                        ']",['9.3'],['163823'],68.8%,26.7%,4.0%,0.3%,0.2%
