rank,name,导演,编剧,主演,类型:,制片国家/地区:,语言:,上映日期:,片长:,又名:,IMDb:,summary,rating,votes,5星,4星,3星,2星,1星
No.223,新龙门客栈 新龍門客棧,李惠民,徐克、张炭、何冀平,张曼玉、林青霞、梁家辉、甄子丹、熊欣欣、刘洵、任世官、吴启华、袁祥仁、徐锦江、郑希怡、王彤川、王伟顺、蔡浩,动作、爱情、武侠、古装,,,2012-02-24(中国大陆)、1992-08-27(中国香港),88分钟,,,"['\n                                \u3000\u3000宦官专权的明朝中叶，东厂曹少钦（甄子丹）假造圣旨杀害了忠良杨宇轩，并想斩草除根杀死其后代。侠女邱莫言（林青霞）、江湖义士贺虎等人冒死救出忠良后代后，逃至边关沙漠里的龙门客栈，与杨宇轩部下周淮安（梁家辉）会合。龙门客栈实则黑店，老板娘金镶玉（张曼玉）利用乱世，以美貌和风骚 作诱饵杀人越货聚敛钱财，但她却为英俊潇洒的周淮安动了真心。为了摸清潜藏于龙门客栈中的出关暗道，周淮安将计就计，答应与金镶玉成亲。\n                                    ', '\n                                \u3000\u3000洞房花烛夜，楼上的周淮安与金镶玉各怀心事暗中较劲，楼下的邱莫言、贺虎等人也与东厂一众“走狗”展开了明争暗斗，战事一触即发。\n                        ']",['8.7'],['475182'],45.6%,43.7%,10.0%,0.6%,0.1%
